val_id,id,study_id,is_the_model_published_previously,method,method_sub,domain,sd_origin,metric_origin,n_classes,k_folds,n_participants,test_environment,test_protocol,validation_type,age_group,test_device,metric,mean,sd,yi,vi_fold,vi_class,vi_ext,vi_use,vi_source,method_group,miss_n_classes,miss_k_folds,n_classes_imp,k_folds_imp,c_n_classes,c_k_folds,env_re,prot_re,dom_re,se_use,est,ci_l,ci_u,auth_year,method_lab,row_lab
58,4094,Ellis 2016,No,Hybrid / Ensemble,RF + HMM,Activity type,NA,macro,4,40,40,Free-living,Unstructured,Cross-validation,Adults,ActiGraph,Sensitivity,0.742,NA,1.056389658,NA,NA,NA,0.148242524,constant,Other,0,0,4,40,1.371921182,17.34782609,Free-living,Unstructured,Activity type,0.385022758,0.742,0.574869054,0.859486828,Row 4094,Hybrid / Ensemble,Ellis 2016 – Hybrid / Ensemble – 58
169,198,Staudenmayer 2015,No,Classical ML,Decision tree,Activity intensity,classes,macro,3,20,20,Laboratory,Structured,Cross-validation,Adults,ActiGraph,Sensitivity,0.7422,0.0208,1.057434658,NA,0.003939106,NA,0.003939106,classes,Other,0,0,3,20,0.371921182,-2.652173913,Laboratory,Structured,Activity intensity,0.062762299,0.7422,0.717971258,0.765028483,Row 198,Classical ML,Staudenmayer 2015 – Classical ML – 169
30,6979,Bianchim 2024,No,Classical ML,GradientBoosting,Activity intensity,classes,NA,4,10,28,Laboratory,Structured,Cross-validation,Children and Youth,ActiGraph,Sensitivity,0.75,0.5,1.098612289,NA,1.777777778,NA,1.777777778,classes,Other,0,0,4,10,1.371921182,-12.65217391,Laboratory,Structured,Activity intensity,1.333333333,0.75,0.180240188,0.976152644,Row 6979,Classical ML,Bianchim 2024 – Classical ML – 30
117,54,Marcotte 2020,Yes - Bakrania 2016,Threshold / Cutpoint,Threshold,Activity type,NA,per_class,2,NA,48,Free-living,Unstructured,External,Children and Youth,ActiGraph,Sensitivity,0.75,NA,1.098612289,NA,NA,NA,0.148242524,constant,Threshold,0,1,2,22.65217391,-0.628078818,0,Free-living,Unstructured,Activity type,0.385022758,0.75,0.585153997,0.864509046,Row 54,Threshold / Cutpoint,Marcotte 2020 – Threshold / Cutpoint – 117
170,198,Staudenmayer 2015,No,Classical ML,Random forest,Activity intensity,classes,macro,3,20,20,Laboratory,Structured,Cross-validation,Adults,ActiGraph,Sensitivity,0.7563,0.0636,1.132500162,NA,0.039691153,NA,0.039691153,classes,Other,0,0,3,20,0.371921182,-2.652173913,Laboratory,Structured,Activity intensity,0.199226387,0.7563,0.67743664,0.820977452,Row 198,Classical ML,Staudenmayer 2015 – Classical ML – 170
128,8620,Mikulec 2021,Yes - van Hees 2015,Heuristic Rule,HeuristicRule,Sleep,NA,aggregate_cm,2,NA,11,Laboratory,Structured,External,Adults; Older adults,ActivInsights,Sensitivity,0.76,NA,1.15267951,NA,NA,NA,0.148242524,constant,Threshold,0,1,2,22.65217391,-0.628078818,0,Laboratory,Structured,Sleep,0.385022758,0.76,0.598215433,0.870718228,Row 8620,Heuristic Rule,Mikulec 2021 – Heuristic Rule – 128
54,577,Duncan 2020,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,2,NA,20,Laboratory,Structured,Apparent,Children and Youth,ActivInsights,Sensitivity,0.761,0.1216,1.158169806,NA,0.223497175,NA,0.223497175,classes,Threshold,0,1,2,22.65217391,-0.628078818,0,Laboratory,Structured,Activity intensity,0.472754879,0.761,0.557635234,0.889414005,Row 577,Threshold / Cutpoint,Duncan 2020 – Threshold / Cutpoint – 54
107,2316,Li 2021,No,Classical ML,SVM,Sleep,cv_folds,aggregate_cm,2,10,105,Laboratory,Structured,Cross-validation,NA,Empatica,Sensitivity,0.7909,NA,1.330358931,NA,NA,NA,0.148242524,constant,Other,0,0,2,10,-0.628078818,-12.65217391,Laboratory,Structured,Sleep,0.385022758,0.7909,0.640080678,0.889437035,Row 2316,Classical ML,Li 2021 – Classical ML – 107
28,7678,Bianchim 2023,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,3,28,28,Laboratory,Structured,Cross-validation,Children and Youth,ActiGraph,Sensitivity,0.794,0.06,1.349207292,NA,0.044854477,NA,0.044854477,classes,Threshold,0,0,3,28,0.371921182,5.347826087,Laboratory,Structured,Activity intensity,0.211788756,0.794,0.717906615,0.853749042,Row 7678,Threshold / Cutpoint,Bianchim 2023 – Threshold / Cutpoint – 28
308,37664,Chen 2026,Yes - Cole-Kripke 1992 algorithm (GGIR),Threshold / Cutpoint,Threshold,Sleep,participants,per_class,2,NA,30,Laboratory,Structured,External,Children and Youth,ActivInsights,Sensitivity,0.8,0.12,1.386294361,NA,NA,NA,0.148242524,constant,Threshold,0,1,2,22.65217391,-0.628078818,0,Laboratory,Structured,Sleep,0.385022758,0.8,0.652863445,0.894819017,Row 37664,Threshold / Cutpoint,Chen 2026 – Threshold / Cutpoint – 308
1,1795,Ahmadi 2018,No,Classical ML,RandomForest,Activity type,classes,macro,4,22,22,Laboratory,Structured,Cross-validation,Children and Youth; Adults,ActiGraph,Sensitivity,0.8025,0.1349,1.401993271,NA,0.18110883,NA,0.18110883,classes,Other,0,0,4,22,1.371921182,-0.652173913,Laboratory,Structured,Activity type,0.425568832,0.8025,0.638273474,0.903445501,Row 1795,Classical ML,Ahmadi 2018 – Classical ML – 1
292,35999,Cepni 2025,Yes - vanHees 2015,Heuristic Rule,HeuristicRule,Sleep,participants,per_class,2,NA,110,Laboratory,Structured,External,Children and Youth,ActiGraph,Sensitivity,0.811,0.135,1.456521039,NA,NA,NA,0.148242524,constant,Threshold,0,1,2,22.65217391,-0.628078818,0,Laboratory,Structured,Sleep,0.385022758,0.811,0.66860367,0.901247718,Row 35999,Heuristic Rule,Cepni 2025 – Heuristic Rule – 292
99,30700,Allik 2016,No,Classical ML,DecisionTree,Activity type,NA,macro,10,25,25,Laboratory,Structured,Cross-validation,Adults,Shimmer,Sensitivity,0.812,NA,1.463058377,NA,NA,NA,0.148242524,constant,Other,0,0,10,25,7.371921182,2.347826087,Laboratory,Structured,Activity type,0.385022758,0.812,0.670050567,0.901828019,Row 30700,Classical ML,Allik 2016 – Classical ML – 99
6,962,Ahmadi 2022,No,Classical ML,RandomForest,Activity type,classes,macro,3,NA,10,Free-living,Hybrid,Hold-out,Children and Youth,ActiGraph,Sensitivity,0.8198,0.0614,1.514993063,NA,0.057582443,NA,0.057582443,classes,Other,0,1,3,22.65217391,0.371921182,0,Free-living,Hybrid,Activity type,0.23996342,0.8198,0.739749071,0.879247281,Row 962,Classical ML,Ahmadi 2022 – Classical ML – 6
110,13708,Mannini 2013,No,Classical ML,SVM,Activity type,classes,macro,4,33,33,Laboratory,Structured,Cross-validation,Adults; Older adults,Custom,Sensitivity,0.8224,0.0936,1.532693064,NA,0.102669059,NA,0.102669059,classes,Other,0,0,4,33,1.371921182,10.34782609,Laboratory,Structured,Activity type,0.320420128,0.8224,0.711908163,0.896665957,Row 13708,Classical ML,Mannini 2013 – Classical ML – 110
52,105,Duncan 2020,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,2,NA,20,Laboratory,Structured,Apparent,Older adults,ActivInsights,Sensitivity,0.8235,0.0601,1.540242673,NA,0.085487442,NA,0.085487442,classes,Threshold,0,1,2,22.65217391,-0.628078818,0,Laboratory,Structured,Activity intensity,0.292382356,0.8235,0.724555709,0.892190327,Row 105,Threshold / Cutpoint,Duncan 2020 – Threshold / Cutpoint – 52
189,34730,van Loo 2017,Yes - Schaefer 2014,Threshold / Cutpoint,Threshold,Activity type,NA,per_class,2,NA,25,Laboratory,Structured,External,Children and Youth,ActivInsights,Sensitivity,0.826,NA,1.557539474,NA,NA,NA,0.148242524,constant,Threshold,0,1,2,22.65217391,-0.628078818,0,Laboratory,Structured,Activity type,0.385022758,0.826,0.690593381,0.909881105,Row 34730,Threshold / Cutpoint,van Loo 2017 – Threshold / Cutpoint – 189
105,18650,Peraza 2020,No,Deep Learning,CNN_Fusion,Sleep,NA,aggregate_cm,2,NA,53,Laboratory,Structured,External,NA,Axivity; Custom; ActivInsights,Sensitivity,0.83,NA,1.585627264,NA,NA,NA,0.148242524,constant,Other,0,1,2,22.65217391,-0.628078818,0,Laboratory,Structured,Sleep,0.385022758,0.83,0.696562668,0.912157871,Row 18650,Deep Learning,Peraza 2020 – Deep Learning – 105
119,2919,Mardini 2020,No,Deep Learning,CNN_LSTM,Activity type,classes,macro,3,10,145,Laboratory,Structured,Cross-validation,Adults; Older adults,ActiGraph,Sensitivity,0.83,0.13,1.585627264,NA,0.282951123,NA,0.282951123,classes,Other,0,0,3,10,0.371921182,-12.65217391,Laboratory,Structured,Activity type,0.531931502,0.83,0.632519668,0.932655396,Row 2919,Deep Learning,Mardini 2020 – Deep Learning – 119
114,54,Marcotte 2020,Yes - Rowlands 2014,Classical ML,DecisionTree,Activity type,NA,per_class,2,NA,48,Free-living,Unstructured,External,Children and Youth,ActiGraph,Sensitivity,0.835,NA,1.621486251,NA,NA,NA,0.148242524,constant,Other,0,1,2,22.65217391,-0.628078818,0,Free-living,Unstructured,Activity type,0.385022758,0.835,0.704088085,0.914988959,Row 54,Classical ML,Marcotte 2020 – Classical ML – 114
51,4137,Duncan 2019,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,2,NA,30,Laboratory,Structured,Apparent,Children and Youth,ActivInsights,Sensitivity,0.8355,0.0573,1.625119778,NA,0.086906955,NA,0.086906955,classes,Threshold,0,1,2,22.65217391,-0.628078818,0,Laboratory,Structured,Activity intensity,0.294799856,0.8355,0.740258407,0.900512093,Row 4137,Threshold / Cutpoint,Duncan 2019 – Threshold / Cutpoint – 51
122,524,Meredith-Jones 2024,Yes - van Hees 2018,Heuristic Rule,HeuristicRule,Sleep,NA,aggregate_cm,2,NA,137,Free-living,Unstructured,External,Children and Youth,Axivity,Sensitivity,0.836,NA,1.628762185,NA,NA,NA,0.148242524,constant,Threshold,0,1,2,22.65217391,-0.628078818,0,Free-living,Unstructured,Sleep,0.385022758,0.836,0.705601758,0.915553205,Row 524,Heuristic Rule,Meredith-Jones 2024 – Heuristic Rule – 122
146,5408,Patterson 2023,Yes - van Hees 2015,Heuristic Rule,HeuristicRule,Sleep,external_test,aggregate_cm,2,NA,28,Laboratory,Structured,External,Adults; Older adults,ActivInsights,Sensitivity,0.836,0.002,1.628762185,NA,NA,2.13E-04,0.148242524,constant,Threshold,0,1,2,22.65217391,-0.628078818,0,Laboratory,Structured,Sleep,0.385022758,0.836,0.705601758,0.915553205,Row 5408,Heuristic Rule,Patterson 2023 – Heuristic Rule – 146
190,34730,van Loo 2017,Yes - Schaefer 2014,Threshold / Cutpoint,Threshold,Activity type,NA,per_class,2,NA,32,Laboratory,Structured,External,Children and Youth,ActivInsights,Sensitivity,0.836,NA,1.628762185,NA,NA,NA,0.148242524,constant,Threshold,0,1,2,22.65217391,-0.628078818,0,Laboratory,Structured,Activity type,0.385022758,0.836,0.705601758,0.915553205,Row 34730,Threshold / Cutpoint,van Loo 2017 – Threshold / Cutpoint – 190
27,7678,Bianchim 2023,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,3,28,28,Laboratory,Structured,Cross-validation,Children and Youth,ActiGraph,Sensitivity,0.838,0.029,1.643421765,NA,0.015210962,NA,0.015210962,classes,Threshold,0,0,3,28,0.371921182,5.347826087,Laboratory,Structured,Activity intensity,0.123332728,0.838,0.802451869,0.868201995,Row 7678,Threshold / Cutpoint,Bianchim 2023 – Threshold / Cutpoint – 27
289,35984,Skjødt 2025,No,Classical ML,RandomForest,Activity intensity,NA,macro,3,5,50,Laboratory,Hybrid,Cross-validation,Older adults,ActivInsights,Sensitivity,0.84,NA,1.658228077,NA,NA,NA,0.148242524,constant,Other,0,0,3,5,0.371921182,-17.65217391,Laboratory,Hybrid,Activity intensity,0.385022758,0.84,0.71168535,0.917803658,Row 35984,Classical ML,Skjødt 2025 – Classical ML – 289
111,13708,Mannini 2013,No,Classical ML,SVM,Activity type,classes,macro,4,10,33,Laboratory,Structured,Cross-validation,Adults; Older adults,Custom,Sensitivity,0.8411,0.0846,1.666435485,NA,0.10017,NA,0.10017,classes,Other,0,0,4,10,1.371921182,-12.65217391,Laboratory,Structured,Activity type,0.316496446,0.8411,0.740025761,0.907775269,Row 13708,Classical ML,Mannini 2013 – Classical ML – 111
126,1051,Migueles 2021,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,2,NA,19,Laboratory,Structured,External,Older adults,ActiGraph,Sensitivity,0.845,0.0212,1.69591151,NA,0.013099807,NA,0.013099807,classes,Threshold,0,1,2,22.65217391,-0.628078818,0,Laboratory,Structured,Activity intensity,0.11445439,0.845,0.813297557,0.87216543,Row 1051,Threshold / Cutpoint,Migueles 2021 – Threshold / Cutpoint – 126
57,901,Ellis 2014,No,Classical ML,RandomForest,Activity type,classes,macro,4,40,40,Laboratory,Structured,Cross-validation,Adults,ActiGraph,Sensitivity,0.8457,0.1771,1.701265927,NA,0.460481957,NA,0.460481957,classes,Other,0,0,4,40,1.371921182,17.34782609,Laboratory,Structured,Activity type,0.678588209,0.8457,0.59175689,0.953968241,Row 901,Classical ML,Ellis 2014 – Classical ML – 57
106,51,Lamprecht 2015,No,Classical ML,QuadraticDiscriminant,Sleep,cv_folds,aggregate_cm,2,24,24,Laboratory,Structured,Cross-validation,Children and Youth,Custom,Sensitivity,0.85,NA,1.734601055,NA,NA,NA,0.148242524,constant,Other,0,0,2,24,-0.628078818,1.347826087,Laboratory,Structured,Sleep,0.385022758,0.85,0.727099575,0.923384454,Row 51,Classical ML,Lamprecht 2015 – Classical ML – 106
29,7678,Bianchim 2023,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,3,35,35,Laboratory,Structured,Cross-validation,Children and Youth,ActiGraph,Sensitivity,0.853,0.077,1.758326961,NA,0.125697738,NA,0.125697738,classes,Threshold,0,0,3,35,0.371921182,12.34782609,Laboratory,Structured,Activity intensity,0.354538769,0.853,0.743345663,0.920796819,Row 7678,Threshold / Cutpoint,Bianchim 2023 – Threshold / Cutpoint – 29
123,524,Meredith-Jones 2024,Yes - van Hees 2018,Heuristic Rule,HeuristicRule,Sleep,NA,aggregate_cm,2,NA,137,Free-living,Unstructured,External,Children and Youth,ActiGraph,Sensitivity,0.857,NA,1.790593288,NA,NA,NA,0.148242524,constant,Threshold,0,1,2,22.65217391,-0.628078818,0,Free-living,Unstructured,Sleep,0.385022758,0.857,0.738067546,0.92725294,Row 524,Heuristic Rule,Meredith-Jones 2024 – Heuristic Rule – 123
291,35984,Skjødt 2025,No,Classical ML,RandomForest,Activity intensity,classes,macro,2,NA,26,Laboratory,Hybrid,Hold-out,Older adults,ActivInsights,Sensitivity,0.86,NA,1.815289967,NA,NA,NA,0.148242524,constant,Other,0,1,2,22.65217391,-0.628078818,0,Laboratory,Hybrid,Activity intensity,0.385022758,0.86,0.742813855,0.928901375,Row 35984,Classical ML,Skjødt 2025 – Classical ML – 291
306,37664,Chen 2026,Yes - vanHees 2015,Heuristic Rule,HeuristicRule,Sleep,participants,per_class,2,NA,30,Laboratory,Structured,External,Children and Youth,ActivInsights,Sensitivity,0.86,0.1,1.815289967,NA,NA,NA,0.148242524,constant,Threshold,0,1,2,22.65217391,-0.628078818,0,Laboratory,Structured,Sleep,0.385022758,0.86,0.742813855,0.928901375,Row 37664,Heuristic Rule,Chen 2026 – Heuristic Rule – 306
192,34730,van Loo 2017,Yes - Phillips 2013,Threshold / Cutpoint,Threshold,Activity type,NA,per_class,2,NA,32,Laboratory,Structured,External,Children and Youth,ActivInsights,Sensitivity,0.868,NA,1.883389792,NA,NA,NA,0.148242524,constant,Threshold,0,1,2,22.65217391,-0.628078818,0,Laboratory,Structured,Activity type,0.385022758,0.868,0.755607253,0.933269656,Row 34730,Threshold / Cutpoint,van Loo 2017 – Threshold / Cutpoint – 192
191,34730,van Loo 2017,Yes - Phillips 2013,Threshold / Cutpoint,Threshold,Activity type,NA,per_class,2,NA,25,Laboratory,Structured,External,Children and Youth,ActivInsights,Sensitivity,0.875,NA,1.945910149,NA,NA,NA,0.148242524,constant,Threshold,0,1,2,22.65217391,-0.628078818,0,Laboratory,Structured,Activity type,0.385022758,0.875,0.766967329,0.937059371,Row 34730,Threshold / Cutpoint,van Loo 2017 – Threshold / Cutpoint – 191
20,1830,Banfi 2021,No,Deep Learning,CNN,Sleep,cv_folds,aggregate_cm,2,81,81,Free-living,Unstructured,Cross-validation,Adults,Axivity,Sensitivity,0.8766,0.0628,1.960619677,0.004161032,NA,NA,0.004161032,cv_folds,Other,0,0,2,81,-0.628078818,58.34782609,Free-living,Unstructured,Sleep,0.064506059,0.8766,0.862259858,0.889638273,Row 1830,Deep Learning,Banfi 2021 – Deep Learning – 20
112,11841,Mannini 2017,No,Classical ML,SVM,Activity type,classes,macro,4,53,53,Laboratory,Structured,Cross-validation,Children and Youth; Adults; Older adults,Custom,Sensitivity,0.8786,0.0437,1.979238853,NA,0.041964602,NA,0.041964602,classes,Other,0,0,4,53,1.371921182,30.34782609,Laboratory,Structured,Activity type,0.204852635,0.8786,0.828882462,0.915347569,Row 11841,Classical ML,Mannini 2017 – Classical ML – 112
125,153,Mielke 2023,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,3,NA,86,Laboratory,Structured,Apparent,Adults,ActiGraph,Sensitivity,0.88,0.078,1.992430165,NA,0.181861226,NA,0.181861226,classes,Threshold,0,1,3,22.65217391,0.371921182,0,Laboratory,Structured,Activity intensity,0.426451903,0.88,0.760711535,0.944184812,Row 153,Threshold / Cutpoint,Mielke 2023 – Threshold / Cutpoint – 125
286,35965,Weaver 2025,No,Linear / GLM,LogisticRegression,Sleep,participants,per_class,2,10,136,Laboratory,Structured,Cross-validation,Children and Youth,Garmin,Sensitivity,0.88,0.091,1.992430165,NA,NA,NA,0.148242524,constant,Threshold,0,0,2,10,-0.628078818,-12.65217391,Laboratory,Structured,Sleep,0.385022758,0.88,0.775178324,0.939747931,Row 35965,Linear / GLM,Weaver 2025 – Linear / GLM – 286
49,3932,Dibben 2020,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,2,22,22,Laboratory,Structured,Cross-validation,Adults,ActivInsights,Sensitivity,0.8805,0.0559,1.997173557,NA,0.141123419,NA,0.141123419,classes,Threshold,0,0,2,22,-0.628078818,-0.652173913,Laboratory,Structured,Activity intensity,0.375663971,0.8805,0.779176211,0.938973264,Row 3932,Threshold / Cutpoint,Dibben 2020 – Threshold / Cutpoint – 49
284,35965,Weaver 2025,No,Linear / GLM,LogisticRegression,Sleep,participants,per_class,2,10,141,Laboratory,Structured,Cross-validation,Children and Youth,ActiGraph,Sensitivity,0.881,0.152,2.001934133,NA,NA,NA,0.148242524,constant,Threshold,0,0,2,10,-0.628078818,-12.65217391,Laboratory,Structured,Sleep,0.385022758,0.881,0.776830313,0.940283819,Row 35965,Linear / GLM,Weaver 2025 – Linear / GLM – 284
285,35965,Weaver 2025,No,Linear / GLM,LogisticRegression,Sleep,participants,per_class,2,10,116,Laboratory,Structured,Cross-validation,Children and Youth,Fitbit,Sensitivity,0.883,0.069,2.021151266,NA,NA,NA,0.148242524,constant,Threshold,0,0,2,10,-0.628078818,-12.65217391,Laboratory,Structured,Sleep,0.385022758,0.883,0.780144159,0.941353778,Row 35965,Linear / GLM,Weaver 2025 – Linear / GLM – 285
26,7678,Bianchim 2023,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,3,35,35,Laboratory,Structured,Cross-validation,Children and Youth,ActiGraph,Sensitivity,0.884,0.026,2.030866872,NA,0.021429149,NA,0.021429149,classes,Threshold,0,0,3,35,0.371921182,12.34782609,Laboratory,Structured,Activity intensity,0.146386985,0.884,0.851187889,0.910339343,Row 7678,Threshold / Cutpoint,Bianchim 2023 – Threshold / Cutpoint – 26
155,124,Ryser 2023,No,Heuristic Rule,HeuristicRule,Sleep,NA,aggregate_cm,2,NA,12,Laboratory,Structured,Apparent,Adults,ZurichMOVE,Sensitivity,0.8856,NA,2.046564302,NA,NA,NA,0.148242524,constant,Threshold,0,1,2,22.65217391,-0.628078818,0,Laboratory,Structured,Sleep,0.385022758,0.8856,0.78447194,0.942741116,Row 124,Heuristic Rule,Ryser 2023 – Heuristic Rule – 155
96,8106,Huang 2022,No,Deep Learning,CNN_Attention,Sleep,cv_folds,aggregate_cm,2,5,27,Laboratory,Structured,Cross-validation,Adults,ActivInsights,Sensitivity,0.8891,NA,2.081580821,NA,NA,NA,0.148242524,constant,Other,0,0,2,5,-0.628078818,-17.65217391,Laboratory,Structured,Sleep,0.385022758,0.8891,0.790333397,0.944602274,Row 8106,Deep Learning,Huang 2022 – Deep Learning – 96
16,662,Bakrania 2016,No,Threshold / Cutpoint,Threshold,Activity type,classes,macro,2,33,33,Laboratory,Structured,Cross-validation,Adults,ActivInsights,Sensitivity,0.89,0.246,2.090741097,NA,3.157001839,NA,3.157001839,classes,Threshold,0,0,2,33,-0.628078818,10.34782609,Laboratory,Structured,Activity type,1.776795385,0.89,0.199124084,0.996216293,Row 662,Threshold / Cutpoint,Bakrania 2016 – Threshold / Cutpoint – 16
118,54,Marcotte 2020,Yes - Hildebrand 2017,Threshold / Cutpoint,Threshold,Activity type,NA,per_class,2,NA,48,Free-living,Unstructured,External,Children and Youth,ActiGraph,Sensitivity,0.89,NA,2.090741097,NA,NA,NA,0.148242524,constant,Threshold,0,1,2,22.65217391,-0.628078818,0,Free-living,Unstructured,Activity type,0.385022758,0.89,0.791847278,0.945079673,Row 54,Threshold / Cutpoint,Marcotte 2020 – Threshold / Cutpoint – 118
283,35965,Weaver 2025,No,Linear / GLM,LogisticRegression,Sleep,participants,per_class,2,10,141,Laboratory,Structured,Cross-validation,Children and Youth,Apple,Sensitivity,0.89,0.079,2.090741097,NA,NA,NA,0.148242524,constant,Threshold,0,0,2,10,-0.628078818,-12.65217391,Laboratory,Structured,Sleep,0.385022758,0.89,0.791847278,0.945079673,Row 35965,Linear / GLM,Weaver 2025 – Linear / GLM – 283
156,124,Ryser 2023,No,Heuristic Rule,HeuristicRule,Sleep,NA,aggregate_cm,2,NA,19,Laboratory,Structured,Hold-out,Adults,ZurichMOVE,Sensitivity,0.8938,NA,2.130157928,NA,NA,NA,0.148242524,constant,Threshold,0,1,2,22.65217391,-0.628078818,0,Laboratory,Structured,Sleep,0.385022758,0.8938,0.798269453,0.947090038,Row 124,Heuristic Rule,Ryser 2023 – Heuristic Rule – 156
302,36434,Logacjov 2025,Yes - Yuan 2024,Deep Learning,CNN_LSTM,Sleep,cv_folds,per_class,2,5,100,Laboratory,Structured,External,Older adults,Empatica,Sensitivity,0.895,0.104,2.142863368,0.244946933,NA,NA,0.244946933,cv_folds,Other,0,0,2,5,-0.628078818,-17.65217391,Laboratory,Structured,Sleep,0.494921138,0.895,0.763653993,0.957422091,Row 36434,Deep Learning,Logacjov 2025 – Deep Learning – 302
18,662,Bakrania 2016,No,Threshold / Cutpoint,Threshold,Activity type,classes,macro,2,33,33,Laboratory,Structured,Cross-validation,Adults,ActiGraph; ActivInsights,Sensitivity,0.898,0.0622,2.175197255,NA,0.230567323,NA,0.230567323,classes,Threshold,0,0,2,33,-0.628078818,10.34782609,Laboratory,Structured,Activity type,0.480174263,0.898,0.774527628,0.957561696,Row 662,Threshold / Cutpoint,Bakrania 2016 – Threshold / Cutpoint – 18
300,36434,Logacjov 2025,No,Deep Learning,ANN,Sleep,cv_folds,per_class,2,5,100,Laboratory,Structured,Cross-validation,Older adults,Empatica,Sensitivity,0.899,0.11,2.186162518,0.2935305,NA,NA,0.2935305,cv_folds,Other,0,0,2,5,-0.628078818,-17.65217391,Laboratory,Structured,Sleep,0.541784552,0.899,0.754778935,0.962603347,Row 36434,Deep Learning,Logacjov 2025 – Deep Learning – 300
60,35670,Esliger 2011,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,3,NA,60,Hybrid,Structured,Apparent,Adults,Unilever & ActivInsights,Sensitivity,0.9,0.1044,2.197224577,NA,0.448533333,NA,0.448533333,classes,Threshold,0,1,3,22.65217391,0.371921182,0,Hybrid,Structured,Activity intensity,0.669726312,0.9,0.707766481,0.970967811,Row 35670,Threshold / Cutpoint,Esliger 2011 – Threshold / Cutpoint – 60
124,153,Mielke 2023,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,3,NA,86,Laboratory,Structured,Apparent,Adults,ActivInsights,Sensitivity,0.9,0.052,2.197224577,NA,0.11127572,NA,0.11127572,classes,Threshold,0,1,3,22.65217391,0.371921182,0,Laboratory,Structured,Activity intensity,0.333580156,0.9,0.823959526,0.945372504,Row 153,Threshold / Cutpoint,Mielke 2023 – Threshold / Cutpoint – 124
21,9734,Barouni 2020,No,Threshold / Cutpoint,Threshold,Sleep,classes,macro,3,NA,93,Hybrid,Hybrid,Apparent,Adults,Movisens,Sensitivity,0.9011,0.0218,2.209507001,NA,0.019945879,NA,0.019945879,classes,Threshold,0,1,3,22.65217391,0.371921182,0,Hybrid,Hybrid,Sleep,0.141229878,0.9011,0.873547575,0.923177046,Row 9734,Threshold / Cutpoint,Barouni 2020 – Threshold / Cutpoint – 21
147,339,Pavey 2017,No,Classical ML,RandomForest,Activity type,classes,macro,4,21,21,Laboratory,Structured,Cross-validation,Adults,ActivInsights,Sensitivity,0.905,0.072,2.254058052,NA,0.175331776,NA,0.175331776,classes,Other,0,0,4,21,1.371921182,-1.652173913,Laboratory,Structured,Activity type,0.418726374,0.905,0.807423426,0.955839604,Row 339,Classical ML,Pavey 2017 – Classical ML – 147
204,11204,Yoshida 2017,No,Threshold / Cutpoint,Threshold,Sleep,NA,aggregate_cm,2,NA,261,Laboratory,Structured,Apparent,Adults; Older adults,Suzuken Co.,Sensitivity,0.905,NA,2.254058052,NA,NA,NA,0.148242524,constant,Threshold,0,1,2,22.65217391,-0.628078818,0,Laboratory,Structured,Sleep,0.385022758,0.905,0.817486977,0.952965739,Row 11204,Threshold / Cutpoint,Yoshida 2017 – Threshold / Cutpoint – 204
42,804,Chao 2021,No,Classical ML,RandomForest,Sleep,external_test,aggregate_cm,2,NA,27,Laboratory,Structured,External,Adults,Apple; ActivInsights,Sensitivity,0.906,0.17,2.265744524,NA,NA,3.984609263,0.148242524,constant,Other,0,1,2,22.65217391,-0.628078818,0,Laboratory,Structured,Sleep,0.385022758,0.906,0.819224157,0.953486786,Row 804,Classical ML,Chao 2021 – Classical ML – 42
206,5985,Yuan 2024,No,Deep Learning,CNN_LSTM,Sleep,cv_folds,aggregate_cm,2,5,1688,Laboratory,Structured,Apparent,Adults,ActiGraph; Axivity; ActivInsights,Sensitivity,0.9064,NA,2.270450326,NA,NA,NA,0.148242524,constant,Other,0,0,2,5,-0.628078818,-17.65217391,Laboratory,Structured,Sleep,0.385022758,0.9064,0.819920021,0.953695043,Row 5985,Deep Learning,Yuan 2024 – Deep Learning – 206
194,417,vanHees 2015,No,Heuristic Rule,HeuristicRule,Sleep,external_test,aggregate_cm,2,NA,28,Laboratory,Structured,External,Adults; Older adults,ActivInsights,Sensitivity,0.91,0.03,2.313634929,NA,NA,0.134175958,0.148242524,constant,Threshold,0,1,2,22.65217391,-0.628078818,0,Laboratory,Structured,Sleep,0.385022758,0.91,0.826208423,0.955565178,Row 417,Heuristic Rule,vanHees 2015 – Heuristic Rule – 194
113,11841,Mannini 2017,No,Classical ML,SVM,Activity type,classes,macro,4,20,20,Laboratory,Structured,Cross-validation,Children and Youth,Custom,Sensitivity,0.912,0.0173,2.338303176,NA,0.011616551,NA,0.011616551,classes,Other,0,0,4,20,1.371921182,-2.652173913,Laboratory,Structured,Activity type,0.107780104,0.912,0.893505026,0.927543424,Row 11841,Classical ML,Mannini 2017 – Classical ML – 113
